Object ID,Digital ID,Title,Object Title,Alternative Title,Creator,Contributor,Summary,Note,Subject,Genre,Publisher,Date,Approximate Date,Coverage Temporal,Coverage Spatial,Language,Repository,Collection Title,Collection No.,Series,Container,Rights,Standardized Rights Statement
asm0341001353,asm03410013530026001,Page 26,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530027001,Page 27,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530028001,Page 28,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530029001,Page 29,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530030001,Page 30,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530031001,Page 31,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530032001,Page 32,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530033001,Page 33,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530034001,Page 34,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530035001,Page 35,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530036001,Page 36,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530037001,Page 37,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530038001,Page 38,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530039001,Page 39,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530040001,Page 40,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530041001,Page 41,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530042001,Page 42,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530043001,Page 43,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530044001,Page 44,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530045001,Page 45,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001353,asm03410013530046001,Page 46,A world of neighbors,,,,,,,,,,,,,,,,,,,,
asm0341001354,,How  to keep your Pan Am holidays vacation carefree as can be,How  to keep your Pan Am holidays vacation carefree as can be,,"Pan American World Airways, Inc.",,,,,Brochures; Promotional materials;,,,,,,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Other,Box No. 1 of 2; Box Title: Brochures and Booklets: Other 1 of 2; Folder No. 12; Folder Title: Brochures and Booklets: other (12 of 15),"The copyright and related rights status of this material is unknown. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/UND/1.0/
asm0341001354,asm03410013540001001,Page 1,How  to keep your Pan Am holidays vacation carefree as can be,,,,,,,,,,,,,,,,,,,,
asm0341001354,asm03410013540002001,Page 2,How  to keep your Pan Am holidays vacation carefree as can be,,,,,,,,,,,,,,,,,,,,
asm0341001354,asm03410013540003001,Page 3,How  to keep your Pan Am holidays vacation carefree as can be,,,,,,,,,,,,,,,,,,,,
asm0341001355,,InterContinental Hotels,InterContinental Hotels,,Inter-Continental Hotels and Resorts,,,,,Brochures; Promotional materials;,,,,,,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Other,Box No. 1 of 2; Box Title: Brochures and Booklets: Other 1 of 2; Folder No. 12; Folder Title: Brochures and Booklets: other (12 of 15),"The copyright and related rights status of this material is unknown. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/UND/1.0/
asm0341001355,asm03410013550001001,Page 1,InterContinental Hotels,,,,,,,,,,,,,,,,,,,,
asm0341001355,asm03410013550002001,Page 2,InterContinental Hotels,,,,,,,,,,,,,,,,,,,,
asm0341001355,asm03410013550003001,Page 3,InterContinental Hotels,,,,,,,,,,,,,,,,,,,,
asm0341001355,asm03410013550004001,Page 4,InterContinental Hotels,,,,,,,,,,,,,,,,,,,,
asm0341001355,asm03410013550005001,Page 5,InterContinental Hotels,,,,,,,,,,,,,,,,,,,,
asm0341001355,asm03410013550006001,Page 6,InterContinental Hotels,,,,,,,,,,,,,,,,,,,,
asm0341001355,asm03410013550007001,Page 7,InterContinental Hotels,,,,,,,,,,,,,,,,,,,,
asm0341001355,asm03410013550008001,Page 8,InterContinental Hotels,,,,,,,,,,,,,,,,,,,,
asm0341001355,asm03410013550009001,Page 9,InterContinental Hotels,,,,,,,,,,,,,,,,,,,,
asm0341001355,asm03410013550010001,Page 10,InterContinental Hotels,,,,,,,,,,,,,,,,,,,,
asm0341001355,asm03410013550011001,Page 11,InterContinental Hotels,,,,,,,,,,,,,,,,,,,,
asm0341001355,asm03410013550012001,Page 12,InterContinental Hotels,,,,,,,,,,,,,,,,,,,,
asm0341001355,asm03410013550013001,Page 13,InterContinental Hotels,,,,,,,,,,,,,,,,,,,,
asm0341001355,asm03410013550014001,Page 14,InterContinental Hotels,,,,,,,,,,,,,,,,,,,,
asm0341001355,asm03410013550015001,Page 15,InterContinental Hotels,,,,,,,,,,,,,,,,,,,,
asm0341001356,,Pan Am's  2 For 1 Coupon,Pan Am's  2 For 1 Coupon,,"Pan American World Airways, Inc.",,,,,Promotional materials,,,1982,1980-1989,,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Other,Box No. 1 of 2; Box Title: Brochures and Booklets: Other 1 of 2; Folder No. 12; Folder Title: Brochures and Booklets: other (12 of 15),"This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341001356,asm03410013560001001,Page 1,Pan Am's  2 For 1 Coupon,,,,,,,,,,,,,,,,,,,,
asm0341001356,asm03410013560002001,Page 2,Pan Am's  2 For 1 Coupon,,,,,,,,,,,,,,,,,,,,
asm0341001357,,Stretch out. Relax. Pan Am Style.,Stretch out. Relax. Pan Am Style.,,"Pan American World Airways, Inc.",,,,,Brochures; Promotional materials;,,,,,,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Other,Box No. 1 of 2; Box Title: Brochures and Booklets: Other 1 of 2; Folder No. 12; Folder Title: Brochures and Booklets: other (12 of 15),"The copyright and related rights status of this material is unknown. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/UND/1.0/
asm0341001357,asm03410013570001001,Page 1,Stretch out. Relax. Pan Am Style.,,,,,,,,,,,,,,,,,,,,
asm0341001357,asm03410013570002001,Page 2,Stretch out. Relax. Pan Am Style.,,,,,,,,,,,,,,,,,,,,
asm0341001358,,Say hello to a brand new world. Say hello to Pan Am's Worldport.,Say hello to a brand new world. Say hello to Pan Am's Worldport.,,"Pan American World Airways, Inc.",,,,,Brochures; Promotional materials;,,,1980,1980-1989,New York (N.Y.),eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Other,Box No. 1 of 2; Box Title: Brochures and Booklets: Other 1 of 2; Folder No. 12; Folder Title: Brochures and Booklets: other (12 of 15),"This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341001358,asm03410013580001001,Page 1,Say hello to a brand new world. Say hello to Pan Am's Worldport.,,,,,,,,,,,,,,,,,,,,
asm0341001358,asm03410013580002001,Page 2,Say hello to a brand new world. Say hello to Pan Am's Worldport.,,,,,,,,,,,,,,,,,,,,
asm0341001359,,Distinctive dining in the Pan Am style... it makes all the difference in the world,Distinctive dining in the Pan Am style... it makes all the difference in the world,,"Pan American World Airways, Inc.",,,,,Brochures; Promotional materials;,,1982-02,,1980-1989,,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Other,Box No. 1 of 2; Box Title: Brochures and Booklets: Other 1 of 2; Folder No. 12; Folder Title: Brochures and Booklets: other (12 of 15),"This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341001359,asm03410013590001001,Page 1,Distinctive dining in the Pan Am style... it makes all the difference in the world,,,,,,,,,,,,,,,,,,,,
asm0341001359,asm03410013590002001,Page 2,Distinctive dining in the Pan Am style... it makes all the difference in the world,,,,,,,,,,,,,,,,,,,,
asm0341001360,,Pan Am Home Exchange Service,Pan Am Home Exchange Service,,"Pan American World Airways, Inc.",,,,,Brochures; Promotional materials;,,,1972,1970-1979,,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Other,Box No. 1 of 2; Box Title: Brochures and Booklets: Other 1 of 2; Folder No. 12; Folder Title: Brochures and Booklets: other (12 of 15),"This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341001360,asm03410013600001001,Page 1,Pan Am Home Exchange Service,,,,,,,,,,,,,,,,,,,,
asm0341001360,asm03410013600002001,Page 2,Pan Am Home Exchange Service,,,,,,,,,,,,,,,,,,,,
asm0341001361,,If you are traveling with children...,If you are traveling with children...,,"Pan American World Airways, Inc.",,,,,Brochures; Promotional materials;,,,,,,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Other,Box No. 1 of 2; Box Title: Brochures and Booklets: Other 1 of 2; Folder No. 12; Folder Title: Brochures and Booklets: other (12 of 15),"The copyright and related rights status of this material is unknown. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/UND/1.0/
asm0341001361,asm03410013610001001,Page 1,If you are traveling with children...,,,,,,,,,,,,,,,,,,,,
asm0341001361,asm03410013610002001,Page 2,If you are traveling with children...,,,,,,,,,,,,,,,,,,,,
asm0341001362,,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences","Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,"Pan American World Airways, Inc.",,,,,Brochures; Promotional materials;,,1971,,1970-1979,,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Other,Box No. 1 of 2; Box Title: Brochures and Booklets: Other 1 of 2; Folder No. 12; Folder Title: Brochures and Booklets: other (12 of 15),"This material is protected by copyright. Use for education purposes is permitted. Copyright was originally held by Pan American World Airways, Inc., but was transferred to the University of Miami. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/InC-EDU/1.0/
asm0341001362,asm03410013620001001,Page 1,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620002001,Page 2,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620003001,Page 3,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620004001,Page 4,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620005001,Page 5,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620006001,Page 6,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620007001,Page 7,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620008001,Page 8,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620009001,Page 9,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620010001,Page 10,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620011001,Page 11,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620012001,Page 12,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620013001,Page 13,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620014001,Page 14,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620015001,Page 15,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620016001,Page 16,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620017001,Page 17,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620018001,Page 18,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620019001,Page 19,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620020001,Page 20,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620021001,Page 21,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620022001,Page 22,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620023001,Page 23,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620024001,Page 24,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620025001,Page 25,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620026001,Page 26,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620027001,Page 27,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620028001,Page 28,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620029001,Page 29,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620030001,Page 30,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620031001,Page 31,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620032001,Page 32,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620033001,Page 33,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620034001,Page 34,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620035001,Page 35,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620036001,Page 36,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620037001,Page 37,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620038001,Page 38,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620039001,Page 39,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620040001,Page 40,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620041001,Page 41,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620042001,Page 42,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620043001,Page 43,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620044001,Page 44,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620045001,Page 45,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620046001,Page 46,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620047001,Page 47,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620048001,Page 48,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620049001,Page 49,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620050001,Page 50,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620051001,Page 51,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620052001,Page 52,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620053001,Page 53,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620054001,Page 54,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620055001,Page 55,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620056001,Page 56,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620057001,Page 57,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620058001,Page 58,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620059001,Page 59,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620060001,Page 60,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620061001,Page 61,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620062001,Page 62,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620063001,Page 63,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620064001,Page 64,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620065001,Page 65,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620066001,Page 66,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620067001,Page 67,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620068001,Page 68,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620069001,Page 69,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620070001,Page 70,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620071001,Page 71,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620072001,Page 72,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620073001,Page 73,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620074001,Page 74,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620075001,Page 75,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620076001,Page 76,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620077001,Page 77,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620078001,Page 78,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620079001,Page 79,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620080001,Page 80,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620081001,Page 81,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620082001,Page 82,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620083001,Page 83,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620084001,Page 84,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620085001,Page 85,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620086001,Page 86,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620087001,Page 87,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620088001,Page 88,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620089001,Page 89,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620090001,Page 90,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620091001,Page 91,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620092001,Page 92,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620093001,Page 93,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620094001,Page 94,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620095001,Page 95,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620096001,Page 96,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620097001,Page 97,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620098001,Page 98,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620099001,Page 99,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001362,asm03410013620100001,Page 100,"Pan Am International Trade Fairs 1972 : including exhibitions, meetings and conferences",,,,,,,,,,,,,,,,,,,,
asm0341001363,,Pan Am's Book of 1971 World Events,Pan Am's Book of 1971 World Events,,"Pan American World Airways, Inc.",,,,,Brochures; Promotional materials;,,1970,,1970-1979,,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Other,Box No. 1 of 2; Box Title: Brochures and Booklets: Other 1 of 2; Folder No. 12; Folder Title: Brochures and Booklets: other (12 of 15),"This material is protected by copyright. Use for education purposes is permitted. Copyright was originally held by Pan American World Airways, Inc., but was transferred to the University of Miami. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/InC-EDU/1.0/
asm0341001363,asm03410013630001001,Page 1,Pan Am's Book of 1971 World Events,,,,,,,,,,,,,,,,,,,,
asm0341001363,asm03410013630002001,Page 2,Pan Am's Book of 1971 World Events,,,,,,,,,,,,,,,,,,,,
asm0341001363,asm03410013630003001,Page 3,Pan Am's Book of 1971 World Events,,,,,,,,,,,,,,,,,,,,
asm0341001363,asm03410013630004001,Page 4,Pan Am's Book of 1971 World Events,,,,,,,,,,,,,,,,,,,,
asm0341001363,asm03410013630005001,Page 5,Pan Am's Book of 1971 World Events,,,,,,,,,,,,,,,,,,,,
asm0341001363,asm03410013630006001,Page 6,Pan Am's Book of 1971 World Events,,,,,,,,,,,,,,,,,,,,
asm0341001363,asm03410013630007001,Page 7,Pan Am's Book of 1971 World Events,,,,,,,,,,,,,,,,,,,,
